,url_length,domain_length,subdomain_length,path_length,._count,-_count,__count,/_count,?_count,=_count,@_count,digit_count,letter_count,special_char_count,digit_ratio,letter_ratio,has_ip,entropy,word_count,keyword_count,suspicious_tld,https,Target
3051,43,8,31,43,2,4,0,0,0,0,0,0,37,6,0.0,0.8604651162790697,0,3.9057048015566522,7,0,0,0,1
3052,33,8,20,33,4,2,0,0,0,0,0,2,25,6,0.06060606060606061,0.7575757575757576,0,3.8848588918890474,7,0,0,0,1
3053,26,8,14,26,2,1,0,0,0,0,0,0,23,3,0.0,0.8846153846153846,0,3.873140679513133,4,0,0,0,1
3054,32,6,0,32,1,0,1,4,0,0,0,4,22,6,0.125,0.6875,0,4.140319531114783,6,0,0,0,0
3055,13,10,0,13,1,0,0,0,0,0,0,0,12,1,0.0,0.9230769230769231,0,3.0269868333592873,2,0,0,0,1
3056,99,15,11,61,5,2,0,2,1,0,1,25,62,12,0.25252525252525254,0.6262626262626263,0,4.699683416577167,12,0,0,0,0
3057,29,8,14,29,3,0,0,0,0,0,0,0,26,3,0.0,0.896551724137931,0,3.784897702756408,4,0,0,0,1
3058,27,8,15,27,2,0,0,0,0,0,0,0,25,2,0.0,0.9259259259259259,0,3.6800893536948065,3,0,0,0,1
3059,11,8,0,11,1,0,0,0,0,0,0,0,10,1,0.0,0.9090909090909091,0,3.2776134368191157,2,0,0,0,1
3060,52,7,3,52,2,3,1,3,0,0,0,8,35,9,0.15384615384615385,0.6730769230769231,0,4.412098978531651,10,0,0,0,0
3061,33,8,21,33,2,0,0,0,0,0,0,0,31,2,0.0,0.9393939393939394,0,3.861983513035609,3,0,0,0,1
3062,42,12,3,42,2,0,0,3,0,0,0,0,37,5,0.0,0.8809523809523809,0,4.141619208183979,6,0,0,0,0
3063,72,8,5,72,2,5,0,3,0,0,0,1,61,10,0.013888888888888888,0.8472222222222222,0,4.317727134271601,11,0,0,0,0
3064,22,18,0,22,1,0,0,0,0,0,0,0,21,1,0.0,0.9545454545454546,0,3.4130884364257574,2,0,0,0,1
3065,42,13,3,42,2,2,0,1,0,0,0,0,37,5,0.0,0.8809523809523809,0,3.9511430177077886,6,0,0,0,0
3066,26,8,11,26,3,0,0,0,0,0,0,0,23,3,0.0,0.8846153846153846,0,3.796217602590056,4,0,0,0,1
3067,32,5,0,32,2,2,0,1,0,0,0,3,24,5,0.09375,0.75,0,4.226409765557392,6,0,0,0,0
3068,27,13,0,27,2,0,0,1,0,0,0,0,24,3,0.0,0.8888888888888888,0,4.088220835496801,4,0,0,0,0
3069,32,6,21,32,2,0,0,0,0,0,0,0,30,2,0.0,0.9375,0,4.101409765557392,3,0,0,0,1
3070,32,8,16,32,3,0,0,0,0,0,0,0,29,3,0.0,0.90625,0,3.8042292966721747,4,0,0,0,1
3071,58,9,44,58,3,6,0,0,0,0,0,2,47,9,0.034482758620689655,0.8103448275862069,0,4.080784332720265,10,1,0,0,1
3072,68,8,12,68,3,5,0,3,0,0,0,6,51,11,0.08823529411764706,0.75,0,4.433379577793648,12,0,0,0,0
3073,40,13,0,40,1,1,0,3,0,0,0,0,35,5,0.0,0.875,0,4.047085133395088,5,0,0,0,0
3074,74,6,10,74,2,9,0,1,0,0,0,6,56,12,0.08108108108108109,0.7567567567567568,0,4.2512119410264555,13,0,0,0,0
3075,55,15,3,55,3,0,1,3,0,0,0,4,44,7,0.07272727272727272,0.8,0,4.123171359414879,8,0,0,0,0
3076,34,8,22,34,2,4,0,0,0,0,0,0,28,6,0.0,0.8235294117647058,0,3.7855610028241506,7,0,0,0,1
3077,106,12,3,106,2,9,0,3,0,0,0,14,78,14,0.1320754716981132,0.7358490566037735,0,4.539538233369367,12,0,0,0,0
3078,61,10,0,61,2,1,2,1,0,0,0,22,33,6,0.36065573770491804,0.5409836065573771,0,4.61698380498227,7,0,0,0,0
3079,82,6,3,82,2,6,0,6,0,0,0,14,54,14,0.17073170731707318,0.6585365853658537,0,4.6525088640311925,15,0,0,0,0
3080,26,8,10,26,3,0,0,0,0,0,0,1,22,3,0.038461538461538464,0.8461538461538461,0,3.979097891134805,4,0,0,0,1
3081,50,11,3,50,3,1,0,3,0,0,0,6,37,7,0.12,0.74,0,4.4410768800263725,8,0,0,0,0
3082,21,11,5,21,2,0,0,0,0,0,0,4,15,2,0.19047619047619047,0.7142857142857143,0,3.6304126608739984,3,0,0,0,1
3083,25,8,9,25,3,0,0,0,0,0,0,0,22,3,0.0,0.88,0,3.7034651896016473,4,0,0,0,1
3084,108,12,3,31,3,1,0,1,1,7,0,7,82,19,0.06481481481481481,0.7592592592592593,0,4.027261987172399,20,0,0,0,0
3085,12,8,0,12,1,0,0,0,0,0,0,0,11,1,0.0,0.9166666666666666,0,3.2516291673878226,2,0,0,0,1
3086,24,8,12,24,2,0,0,0,0,0,0,0,22,2,0.0,0.9166666666666666,0,3.834962500721156,3,0,0,0,1
3087,63,5,3,63,3,4,0,4,0,0,0,4,48,11,0.06349206349206349,0.7619047619047619,0,4.3122981300145025,11,0,0,0,0
3088,28,8,12,28,3,0,0,0,0,0,0,0,25,3,0.0,0.8928571428571429,0,3.6820058147602137,4,0,0,0,1
3089,52,7,0,52,2,4,0,1,0,0,0,0,45,7,0.0,0.8653846153846154,0,4.159305766459984,8,0,0,0,1
3090,25,6,14,25,2,2,0,0,0,0,0,0,21,4,0.0,0.84,0,3.813660689688186,5,0,0,0,1
3091,37,8,3,37,2,0,0,4,0,0,0,0,30,7,0.0,0.8108108108108109,0,4.344588500764085,8,0,0,0,0
3092,127,16,3,127,3,12,0,5,0,0,0,12,95,20,0.09448818897637795,0.7480314960629921,0,4.401196699386483,21,0,0,0,0
3093,65,10,7,65,3,0,5,3,0,0,0,6,48,11,0.09230769230769231,0.7384615384615385,0,4.398647815084855,12,0,0,0,1
3094,26,8,14,26,2,0,0,0,0,0,0,0,24,2,0.0,0.9230769230769231,0,3.8542858719872464,3,0,0,0,1
3095,68,7,0,68,2,9,0,2,0,0,0,9,46,13,0.1323529411764706,0.6764705882352942,0,4.538930121454048,13,1,0,0,0
3096,72,8,15,72,3,5,0,3,0,0,0,7,54,11,0.09722222222222222,0.75,0,4.358541106651874,12,0,0,0,0
3097,27,8,11,27,3,0,0,0,0,0,0,0,24,3,0.0,0.8888888888888888,0,3.7784235030301248,4,0,0,0,1
3098,28,8,12,28,3,0,0,0,0,0,0,0,25,3,0.0,0.8928571428571429,0,3.539148671903071,4,0,0,0,1
3099,25,6,14,25,2,0,0,0,0,0,0,0,23,2,0.0,0.92,0,3.7532696895151085,3,0,0,0,1
3100,48,8,6,48,3,2,0,3,0,0,0,6,34,8,0.125,0.7083333333333334,0,4.314260032810927,9,0,0,0,0
3101,74,5,9,56,2,4,0,2,1,1,0,8,56,10,0.10810810810810811,0.7567567567567568,0,4.406965825287678,10,0,0,0,0
3102,21,13,0,21,1,1,0,1,0,0,0,4,14,3,0.19047619047619047,0.6666666666666666,0,3.880179922675738,4,0,0,0,0
3103,17,11,0,17,2,0,0,0,0,0,0,0,15,2,0.0,0.8823529411764706,0,3.7345216647797512,3,0,0,0,1
3104,59,14,3,59,2,5,0,4,0,0,0,6,42,11,0.1016949152542373,0.711864406779661,0,4.246990617768318,11,0,0,0,0
3105,82,7,6,34,4,0,0,1,1,3,0,26,45,11,0.3170731707317073,0.5487804878048781,0,4.891965839926311,12,0,0,0,0
3106,12,8,0,12,1,0,0,0,0,0,0,0,11,1,0.0,0.9166666666666666,0,3.084962500721156,2,0,0,0,1
3107,26,8,14,26,2,0,0,0,0,0,0,0,24,2,0.0,0.9230769230769231,0,3.979097891134805,3,0,0,0,1
3108,23,6,12,23,2,0,0,0,0,0,0,2,19,2,0.08695652173913043,0.8260869565217391,0,3.936180434129755,3,0,0,0,1
3109,21,6,10,21,2,1,0,0,0,0,0,0,18,3,0.0,0.8571428571428571,0,3.6897037321995474,4,0,0,0,1
3110,50,10,0,34,2,1,0,1,1,1,0,5,39,6,0.1,0.78,0,4.418171939471839,7,0,0,0,0
3111,30,8,2,30,2,0,0,2,0,0,0,0,26,4,0.0,0.8666666666666667,0,3.586569246460625,5,0,0,0,1
3112,205,8,18,79,3,8,0,3,1,6,0,33,146,26,0.16097560975609757,0.7121951219512195,0,4.7421124537015205,27,0,0,0,0
3113,42,9,28,42,3,3,0,0,0,0,0,1,35,6,0.023809523809523808,0.8333333333333334,0,3.9673538172558005,7,1,0,0,1
3114,19,8,7,19,2,0,0,0,0,0,0,0,17,2,0.0,0.8947368421052632,0,3.3660913291191923,3,0,0,0,1
3115,18,14,0,18,1,0,0,0,0,0,0,0,17,1,0.0,0.9444444444444444,0,3.530493056757482,2,0,0,0,1
3116,20,6,9,20,2,0,0,0,0,0,0,0,18,2,0.0,0.9,0,3.584183719779189,3,0,0,0,1
3117,24,8,8,24,3,0,0,0,0,0,0,0,21,3,0.0,0.875,0,3.4072682296173893,4,0,0,0,1
3118,29,8,13,29,3,0,0,0,0,0,0,0,26,3,0.0,0.896551724137931,0,4.1162646156680225,4,0,0,0,1
3119,19,15,0,19,1,0,0,0,0,0,0,0,18,1,0.0,0.9473684210526315,0,3.3660913291191923,2,0,0,0,1
3120,52,19,3,44,3,0,1,1,1,1,0,4,41,7,0.07692307692307693,0.7884615384615384,0,4.651798852506846,8,0,0,0,0
3121,23,8,11,23,2,0,0,0,0,0,0,0,21,2,0.0,0.9130434782608695,0,3.4144413036949723,3,0,0,0,1
3122,19,15,0,19,1,1,0,0,0,0,0,0,17,2,0.0,0.8947368421052632,0,2.4995443056081315,3,0,0,0,1
3123,24,8,8,24,3,0,0,0,0,0,0,0,21,3,0.0,0.875,0,3.688721875540867,4,0,0,0,1
3124,13,10,0,13,1,1,0,0,0,0,0,0,11,2,0.0,0.8461538461538461,0,2.873140679513133,3,0,0,0,1
3125,16,12,0,16,1,0,0,0,0,0,0,0,15,1,0.0,0.9375,0,3.5,2,0,0,0,1
3126,96,6,7,96,2,3,0,3,0,0,0,26,47,23,0.2708333333333333,0.4895833333333333,0,4.680524871747425,22,0,0,0,0
3127,48,4,6,48,2,1,0,5,0,0,0,8,32,8,0.16666666666666666,0.6666666666666666,0,4.290400719733289,8,0,0,0,0
3128,23,8,11,23,2,0,0,0,0,0,0,0,21,2,0.0,0.9130434782608695,0,3.8279097821439696,3,0,0,0,1
3129,107,6,8,107,2,1,0,2,0,0,0,21,57,29,0.19626168224299065,0.5327102803738317,0,3.9490768407740164,29,0,0,0,0
3130,176,8,11,46,3,3,0,3,1,6,0,33,122,21,0.1875,0.6931818181818182,0,4.821510041374483,22,0,0,0,0
3131,114,5,10,114,2,1,0,5,0,0,0,37,42,35,0.32456140350877194,0.3684210526315789,0,4.0374873302677905,34,0,0,0,0
3132,50,8,0,50,1,6,0,1,0,0,0,5,37,8,0.1,0.74,0,4.200240000427044,9,0,0,0,0
3133,41,16,0,41,2,2,0,2,0,0,0,4,31,6,0.0975609756097561,0.7560975609756098,0,4.277926089825635,7,0,0,0,0
3134,70,10,0,54,2,0,0,4,1,1,0,9,53,8,0.12857142857142856,0.7571428571428571,0,4.542231817947811,9,0,0,0,1
3135,64,9,0,64,1,0,0,7,0,0,0,3,48,13,0.046875,0.75,0,4.384373587245974,10,0,0,0,0
3136,29,8,14,29,3,0,0,0,0,0,0,0,26,3,0.0,0.896551724137931,0,3.7623107361338706,4,0,0,0,1
3137,75,6,5,29,3,0,0,1,1,2,0,24,43,8,0.32,0.5733333333333334,0,4.787310237983151,9,0,0,0,0
3138,57,10,3,33,3,0,0,2,1,3,0,7,39,11,0.12280701754385964,0.6842105263157895,0,4.425191225436189,12,0,0,0,0
3139,13,9,0,13,1,0,0,0,0,0,0,0,12,1,0.0,0.9230769230769231,0,3.238901256602631,2,0,0,0,1
3140,34,8,19,34,3,2,0,0,0,0,0,1,28,5,0.029411764705882353,0.8235294117647058,0,3.9176264438733583,6,0,0,0,1
3141,28,8,16,28,2,2,0,0,0,0,0,0,24,4,0.0,0.8571428571428571,0,3.610577243331642,5,0,0,0,1
3142,85,9,0,85,2,1,6,2,0,0,0,10,64,11,0.11764705882352941,0.7529411764705882,0,4.586921931189647,12,0,0,0,0
3143,248,18,0,48,14,0,0,4,2,9,0,74,132,42,0.29838709677419356,0.532258064516129,0,4.921319184942685,41,0,0,0,1
3144,31,8,15,31,3,0,0,0,0,0,0,0,28,3,0.0,0.9032258064516129,0,3.6679284722924486,4,0,0,0,1
3145,33,8,21,33,2,3,0,0,0,0,0,0,28,5,0.0,0.8484848484848485,0,3.9603202553942918,6,0,0,0,1
3146,47,8,0,47,1,1,0,3,0,0,0,10,32,5,0.2127659574468085,0.6808510638297872,0,4.489927149181728,6,0,0,0,1
3147,19,8,7,19,2,0,0,0,0,0,0,0,17,2,0.0,0.8947368421052632,0,3.6163485660751644,3,0,0,0,1
3148,55,8,12,55,3,1,0,3,0,0,0,6,42,7,0.10909090909090909,0.7636363636363637,0,4.2126201692065885,8,0,0,0,1
3149,50,16,3,50,3,2,0,3,0,0,0,6,36,8,0.12,0.72,0,4.578171939471839,9,0,0,0,0
3150,15,8,2,15,2,0,0,0,0,0,0,1,12,2,0.06666666666666667,0.8,0,3.506890595608519,3,0,0,0,1
3151,79,17,3,79,2,0,3,5,0,0,0,7,62,10,0.08860759493670886,0.7848101265822784,0,4.40129103465182,11,0,0,0,0
3152,28,8,16,28,2,0,0,0,0,0,0,0,26,2,0.0,0.9285714285714286,0,3.815410725242699,3,0,0,0,1
3153,38,7,3,38,3,2,0,1,0,0,0,5,27,6,0.13157894736842105,0.7105263157894737,0,4.181366328891459,7,0,0,0,0
3154,99,12,0,99,1,8,0,5,0,0,0,8,73,18,0.08080808080808081,0.7373737373737373,0,4.513075208853232,17,0,0,0,0
3155,58,10,3,58,3,0,0,4,0,0,0,6,45,7,0.10344827586206896,0.7758620689655172,0,4.063927332225654,8,0,0,0,0
3156,23,14,4,23,2,2,0,0,0,0,0,3,16,4,0.13043478260869565,0.6956521739130435,0,3.8820451081368623,5,0,0,0,1
3157,49,11,0,49,2,0,1,3,0,0,0,0,43,6,0.0,0.8775510204081632,0,4.229519987361591,7,1,0,0,1
3158,88,13,0,88,1,6,0,2,0,0,0,6,67,15,0.06818181818181818,0.7613636363636364,0,4.2633622177162955,16,0,0,0,0
3159,19,6,8,19,2,0,0,0,0,0,0,0,17,2,0.0,0.8947368421052632,0,3.6818808028034025,3,0,0,0,1
3160,46,10,12,46,2,1,0,4,0,0,0,8,31,7,0.17391304347826086,0.6739130434782609,0,4.488569771830126,8,0,0,0,0
3161,22,5,12,22,3,0,0,0,0,0,0,2,17,3,0.09090909090909091,0.7727272727272727,0,3.4130884364257574,4,0,0,0,1
3162,15,12,0,15,1,0,0,0,0,0,0,0,14,1,0.0,0.9333333333333333,0,3.0062389286533895,2,0,0,0,1
3163,15,7,3,15,2,0,0,0,0,0,0,2,11,2,0.13333333333333333,0.7333333333333333,0,3.506890595608519,3,0,0,0,1
3164,42,9,0,42,1,2,0,2,0,0,0,9,28,5,0.21428571428571427,0.6666666666666666,0,4.350068910616443,6,0,0,0,0
3165,34,8,21,34,4,2,0,0,0,0,0,3,25,6,0.08823529411764706,0.7352941176470589,0,3.962031591059445,7,0,0,0,1
3166,102,15,3,68,3,5,0,1,1,1,0,18,70,14,0.17647058823529413,0.6862745098039216,0,4.880013455878571,14,0,0,0,0
3167,18,14,0,18,1,0,0,0,0,0,0,0,17,1,0.0,0.9444444444444444,0,3.4613201402110083,2,0,0,0,1
3168,23,8,11,23,2,0,0,0,0,0,0,0,21,2,0.0,0.9130434782608695,0,3.4144413036949723,3,0,0,0,1
3169,38,17,16,38,2,0,0,0,0,0,0,3,33,2,0.07894736842105263,0.868421052631579,0,4.10293343438235,3,0,0,0,1
3170,14,5,0,14,1,0,0,2,0,0,0,0,11,3,0.0,0.7857142857142857,0,3.521640636343318,3,0,0,0,1
3171,76,17,0,34,2,1,0,1,1,2,0,22,46,8,0.2894736842105263,0.6052631578947368,0,4.778865138552209,9,0,0,0,0
3172,34,6,0,34,1,1,0,2,0,0,0,0,30,4,0.0,0.8823529411764706,0,3.878068268345523,4,0,0,0,1
3173,35,18,0,35,1,1,0,1,0,0,0,0,32,3,0.0,0.9142857142857143,0,4.093149802473811,4,0,0,0,0
3174,83,28,0,83,1,7,0,2,0,0,0,0,73,10,0.0,0.8795180722891566,0,3.9190485019205643,10,0,0,0,0
3175,40,8,18,40,2,1,0,3,0,0,0,6,28,6,0.15,0.7,0,4.396439344671016,6,0,0,0,0
3176,22,10,7,22,3,0,0,0,0,0,0,4,15,3,0.18181818181818182,0.6818181818181818,0,3.481714572986073,4,0,0,0,1
3177,91,7,3,91,2,2,0,4,0,0,0,21,40,30,0.23076923076923078,0.43956043956043955,0,3.6330344444706206,28,0,0,0,0
3178,22,8,10,22,2,1,0,0,0,0,0,0,19,3,0.0,0.8636363636363636,0,3.7544418457133455,4,0,0,0,1
3179,91,10,2,91,2,9,0,5,0,0,0,14,61,16,0.15384615384615385,0.6703296703296703,0,4.490244339167721,16,0,0,0,0
3180,92,7,3,92,2,5,1,5,0,0,0,6,73,13,0.06521739130434782,0.7934782608695652,0,4.654414071595936,13,0,0,0,0
3181,74,8,13,74,3,4,0,3,0,0,0,8,56,10,0.10810810810810811,0.7567567567567568,0,4.299990866356683,11,0,0,0,0
3182,47,6,3,34,3,0,0,2,1,2,0,7,31,9,0.14893617021276595,0.6595744680851063,0,4.436943638635492,10,0,0,0,0
3183,81,8,3,81,2,10,0,3,0,0,0,0,66,15,0.0,0.8148148148148148,0,4.0835742392729095,16,0,0,0,0
3184,33,6,3,33,2,0,0,2,0,0,0,9,20,4,0.2727272727272727,0.6060606060606061,0,4.210764573772789,5,0,0,0,0
3185,53,16,0,33,2,0,0,1,1,2,0,10,36,7,0.18867924528301888,0.6792452830188679,0,4.718302058255144,8,0,0,0,0
3186,35,7,23,35,4,4,0,0,0,0,0,11,16,8,0.3142857142857143,0.45714285714285713,0,4.171860873964197,9,0,0,0,1
3187,15,8,2,15,2,0,0,0,0,0,0,1,12,2,0.06666666666666667,0.8,0,3.506890595608519,3,0,0,0,1
3188,35,6,3,18,2,0,0,2,1,2,0,5,22,8,0.14285714285714285,0.6285714285714286,0,4.250571945454581,8,0,0,0,0
3189,27,8,11,27,3,0,0,0,0,0,0,0,24,3,0.0,0.8888888888888888,0,3.6339740759971573,4,0,0,0,1
3190,36,3,0,36,1,1,0,4,0,0,0,0,30,6,0.0,0.8333333333333334,0,4.107017709595357,7,0,0,0,0
3191,45,19,3,45,2,1,0,3,0,0,0,0,39,6,0.0,0.8666666666666667,0,4.127762474435138,6,0,0,0,0
3192,38,6,3,14,2,0,0,1,1,1,0,0,33,5,0.0,0.868421052631579,0,4.076103170996722,5,0,0,0,0
3193,40,11,24,40,2,5,0,0,0,0,0,4,29,7,0.1,0.725,0,4.2250705203641825,6,0,0,0,1
3194,82,18,0,82,1,7,0,3,0,0,0,4,67,11,0.04878048780487805,0.8170731707317073,0,4.526393737320265,11,0,0,0,0
3195,20,6,9,20,2,0,0,0,0,0,0,8,10,2,0.4,0.5,0,3.8841837197791893,3,0,0,0,1
3196,36,8,20,36,3,2,0,0,0,0,0,0,31,5,0.0,0.8611111111111112,0,4.0860486123130375,6,0,0,0,1
3197,72,11,3,31,4,0,0,1,1,1,0,21,44,7,0.2916666666666667,0.6111111111111112,0,4.824177043253686,8,0,0,0,0
3198,57,5,5,57,2,4,0,3,0,0,0,6,42,9,0.10526315789473684,0.7368421052631579,0,4.55405048803174,9,0,0,0,1
3199,57,8,16,57,3,1,0,3,0,0,0,6,44,7,0.10526315789473684,0.7719298245614035,0,4.406570278267412,8,0,0,0,0
3200,55,15,3,55,2,4,0,2,0,0,0,5,42,8,0.09090909090909091,0.7636363636363637,0,4.274198750077731,9,0,0,0,0
3201,22,6,12,22,2,1,0,0,0,0,0,0,19,3,0.0,0.8636363636363636,0,3.788754913993503,4,0,0,0,1
3202,20,12,3,20,2,0,0,0,0,0,0,0,18,2,0.0,0.9,0,3.521928094887363,3,0,0,0,1
3203,22,8,10,22,2,0,0,0,0,0,0,0,20,2,0.0,0.9090909090909091,0,4.004886164091843,3,0,0,0,1
3204,20,8,8,20,2,0,0,0,0,0,0,0,18,2,0.0,0.9,0,3.241446071165522,3,0,0,0,1
3205,36,4,4,25,3,0,0,1,1,1,0,9,21,6,0.25,0.5833333333333334,0,4.273684376262023,7,0,0,0,0
3206,30,8,18,30,2,0,0,0,0,0,0,0,28,2,0.0,0.9333333333333333,0,3.872905595320056,3,0,0,0,1
3207,22,8,10,22,2,1,0,0,0,0,0,0,19,3,0.0,0.8636363636363636,0,3.8796640049025943,4,0,0,0,1
3208,49,7,7,49,3,0,0,5,0,0,0,12,29,8,0.24489795918367346,0.5918367346938775,0,4.59146565049444,8,0,0,0,0
3209,41,9,3,41,3,1,0,2,0,0,0,10,25,6,0.24390243902439024,0.6097560975609756,0,4.171474187957335,7,0,0,0,0
3210,28,8,16,28,2,0,0,0,0,0,0,0,26,2,0.0,0.9285714285714286,0,3.9232517969803373,3,0,0,0,1
3211,47,15,0,47,2,1,0,4,0,0,0,0,40,7,0.0,0.851063829787234,0,4.163438256246698,7,0,0,0,0
3212,79,15,3,34,4,1,0,1,1,1,0,2,67,10,0.02531645569620253,0.8481012658227848,0,4.559924819153585,10,1,0,0,0
3213,36,11,0,36,2,0,0,3,0,0,0,1,30,5,0.027777777777777776,0.8333333333333334,0,4.287301737252942,6,1,0,0,1
3214,14,4,5,14,2,0,0,0,0,0,0,0,12,2,0.0,0.8571428571428571,0,3.0391486719030705,3,1,0,0,1
3215,25,18,0,25,1,2,0,0,0,0,0,0,22,3,0.0,0.88,0,3.6692750707107136,4,0,0,0,1
3216,46,8,34,46,2,1,0,0,0,0,0,1,42,3,0.021739130434782608,0.9130434782608695,0,4.0729303049004795,4,0,0,0,1
3217,82,15,0,40,2,0,0,2,1,2,0,23,51,8,0.2804878048780488,0.6219512195121951,0,4.893975559882171,9,0,0,0,0
3218,27,9,13,27,3,0,0,0,0,0,0,0,24,3,0.0,0.8888888888888888,0,3.6023165585055517,4,0,0,0,1
3219,29,8,17,29,2,0,0,0,0,0,0,0,27,2,0.0,0.9310344827586207,0,3.900241770616629,3,0,0,0,1
3220,26,13,8,26,2,1,0,0,0,0,0,0,23,3,0.0,0.8846153846153846,0,4.056020968057882,4,0,0,0,1
3221,52,11,0,52,1,4,0,1,0,0,0,0,46,6,0.0,0.8846153846153846,0,4.250745910732358,7,0,0,0,0
3222,10,5,0,10,1,0,0,1,0,0,0,0,8,2,0.0,0.8,0,2.9219280948873623,2,0,0,0,1
3223,37,8,15,37,2,0,0,3,0,0,0,6,26,5,0.16216216216216217,0.7027027027027027,0,4.229327351940021,5,0,0,0,0
3224,25,12,0,25,1,1,0,1,0,0,0,1,21,3,0.04,0.84,0,4.243856189774725,4,0,0,0,1
3225,78,7,15,78,3,0,4,4,0,0,0,6,61,11,0.07692307692307693,0.782051282051282,0,4.465999616320775,12,0,0,0,0
3226,26,8,14,26,2,1,0,0,0,0,0,0,23,3,0.0,0.8846153846153846,0,3.7483286603655745,4,0,0,0,1
3227,459,4,0,29,2,0,0,2,1,53,0,18,331,110,0.0392156862745098,0.7211328976034859,0,4.180993441888721,107,1,0,0,0
3228,13,10,0,13,1,1,0,0,0,0,0,0,11,2,0.0,0.8461538461538461,0,3.3927474104487847,3,0,0,0,1
3229,138,8,0,138,1,23,0,3,0,0,0,15,96,27,0.10869565217391304,0.6956521739130435,0,4.441215467861698,27,0,0,0,0
3230,75,11,0,75,2,6,0,4,0,0,0,6,57,12,0.08,0.76,0,4.435438777642309,13,0,0,0,1
3231,70,13,0,70,1,2,2,5,0,0,0,16,44,10,0.22857142857142856,0.6285714285714286,0,4.565595703996379,11,0,0,0,0
3232,31,8,16,31,3,0,0,0,0,0,0,0,28,3,0.0,0.9032258064516129,0,3.84888461662912,4,0,0,0,1
3233,15,6,4,15,2,0,0,0,0,0,0,0,13,2,0.0,0.8666666666666667,0,3.3735572622751855,3,0,0,0,1
3234,25,8,13,25,2,0,0,0,0,0,0,0,23,2,0.0,0.92,0,3.7638561897747245,3,0,0,0,1
3235,44,10,6,44,2,0,0,5,0,0,0,14,23,7,0.3181818181818182,0.5227272727272727,0,4.3430812668472125,8,0,0,0,0
3236,13,10,0,13,1,0,0,0,0,0,0,1,11,1,0.07692307692307693,0.8461538461538461,0,3.0269868333592873,2,0,0,0,1
3237,11,7,0,11,1,1,0,0,0,0,0,0,9,2,0.0,0.8181818181818182,0,3.2776134368191157,3,0,0,0,1
3238,76,12,3,76,2,4,0,3,0,0,0,0,67,9,0.0,0.881578947368421,0,4.117617199229433,9,0,0,0,0
3239,52,11,3,52,3,4,0,2,0,0,0,0,43,9,0.0,0.8269230769230769,0,4.2413185069694155,9,0,0,0,0
3240,67,8,0,67,1,5,0,3,0,0,0,7,51,9,0.1044776119402985,0.7611940298507462,0,4.276201050859097,9,0,0,0,0
3241,54,9,3,54,3,1,0,2,0,0,0,0,48,6,0.0,0.8888888888888888,0,4.0690437532809245,7,0,0,0,0
3242,44,3,3,33,3,0,0,3,1,1,0,3,33,8,0.06818181818181818,0.75,0,4.083765141069551,8,1,0,0,0
3243,48,16,0,48,2,0,0,3,0,0,0,4,39,5,0.08333333333333333,0.8125,0,4.248734053066622,6,1,0,0,0
3244,42,12,0,38,2,0,0,3,1,1,0,1,34,7,0.023809523809523808,0.8095238095238095,0,4.165894208390023,8,0,0,0,0
3245,56,15,0,44,2,1,0,2,1,1,0,6,43,7,0.10714285714285714,0.7678571428571429,0,4.432467092420265,7,0,0,0,0
3246,134,15,3,43,4,4,0,7,1,1,0,19,98,17,0.1417910447761194,0.7313432835820896,0,4.645420873237049,17,0,0,0,0
3247,64,11,0,64,2,2,2,1,0,0,0,19,38,7,0.296875,0.59375,0,4.632048827786958,8,0,0,0,0
3248,35,6,3,35,3,2,0,1,0,0,0,5,24,6,0.14285714285714285,0.6857142857142857,0,4.2430101595548555,7,0,0,0,0
3249,24,8,12,24,2,0,0,0,0,0,0,0,22,2,0.0,0.9166666666666666,0,3.6368421881310113,3,0,0,0,1
3250,52,9,3,52,2,4,0,1,0,0,0,7,38,7,0.1346153846153846,0.7307692307692307,0,4.463157094532681,8,0,0,0,0
3251,21,7,6,21,3,0,0,0,0,0,0,2,16,3,0.09523809523809523,0.7619047619047619,0,3.7849418274376427,4,0,0,0,1
3252,19,4,11,19,3,1,0,0,0,0,0,2,13,4,0.10526315789473684,0.6842105263157895,0,3.6818808028034025,5,0,0,0,1
3253,31,7,0,17,1,0,0,1,1,1,0,2,25,4,0.06451612903225806,0.8064516129032258,0,4.324848729602135,5,0,0,0,1
3254,128,16,3,128,3,12,0,3,0,0,0,10,98,20,0.078125,0.765625,0,4.60301992733703,21,0,0,0,0
3255,45,7,7,45,3,2,0,2,0,0,0,0,38,7,0.0,0.8444444444444444,0,4.280090318263435,8,0,0,0,0
3256,92,6,10,92,3,0,0,4,0,0,0,21,46,25,0.22826086956521738,0.5,0,4.2510411028580295,23,0,0,0,0
3257,31,8,19,31,2,0,0,0,0,0,0,0,29,2,0.0,0.9354838709677419,0,3.6922796820396573,3,0,0,0,1
3258,50,8,13,50,3,0,3,1,0,0,0,8,35,7,0.16,0.7,0,4.401076880026372,8,0,0,0,0
3259,16,12,0,16,1,1,0,0,0,0,0,0,14,2,0.0,0.875,0,3.75,3,0,0,0,1
3260,67,12,3,67,3,6,0,3,0,0,0,6,49,12,0.08955223880597014,0.7313432835820896,0,4.43141689982088,13,0,0,0,0
3261,36,8,24,36,2,4,0,0,0,0,0,0,30,6,0.0,0.8333333333333334,0,4.0860486123130375,7,0,0,0,1
